Year|City|Days with Heat Waves|drought|max_avg_temp_month|max_avg_temp|Produtividade aparente do trabalho|Energy Consumption (GWh)|Production Source|Energy Production (GWh)
2016|Castelo Branco|7|253.0|35.1|22.1|36703.8|47326.732798|Photovoltaic|822
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Total|60279
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Eolic|12474
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Geothermal|172
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Hydric|16909
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Thermal|29902
2016|Lisboa|8|245.0|31.8|22.5|36703.8|47326.732798|Photovoltaic|822
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Total|60279
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Eolic|12474
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Geothermal|172
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Hydric|16909
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Thermal|29902
2016|Beja|0|244.0|35.9|23.7|36703.8|47326.732798|Photovoltaic|822
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Total|60279
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Eolic|12474
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Geothermal|172
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Hydric|16909
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Thermal|29902
2016|Faro|0|283.0|31.2|22.9|36703.8|47326.732798|Photovoltaic|822
