Year|City|Drought|max_avg_temp_month|max_avg_temp|Days with Heat Waves|Energy Consumption (GWh)|Production Source|Energy Production (GWh)|Produtividade aparente do trabalho
2002|Bragança|228.0|28.9|18.5|22.0|42116.729684|Photovoltaic|2.0|25244.5
2002|Porto|203.0|23.8|18.9|0.0|42116.729684|Total|46107.0|25244.5
2002|Porto|203.0|23.8|18.9|0.0|42116.729684|Eolic|362.0|25244.5
2002|Porto|203.0|23.8|18.9|0.0|42116.729684|Geothermal|96.0|25244.5
2002|Porto|203.0|23.8|18.9|0.0|42116.729684|Hydric|8257.0|25244.5
2002|Porto|203.0|23.8|18.9|0.0|42116.729684|Thermal|37390.0|25244.5
2002|Porto|203.0|23.8|18.9|0.0|42116.729684|Photovoltaic|2.0|25244.5
2002|Castelo Branco|233.0|31.6|21.0|15.0|42116.729684|Total|46107.0|25244.5
2002|Castelo Branco|233.0|31.6|21.0|15.0|42116.729684|Eolic|362.0|25244.5
2002|Castelo Branco|233.0|31.6|21.0|15.0|42116.729684|Geothermal|96.0|25244.5
2002|Castelo Branco|233.0|31.6|21.0|15.0|42116.729684|Hydric|8257.0|25244.5
2002|Castelo Branco|233.0|31.6|21.0|15.0|42116.729684|Thermal|37390.0|25244.5
2002|Castelo Branco|233.0|31.6|21.0|15.0|42116.729684|Photovoltaic|2.0|25244.5
2002|Lisboa|247.0|27.1|21.1|12.0|42116.729684|Total|46107.0|25244.5
2002|Lisboa|247.0|27.1|21.1|12.0|42116.729684|Eolic|362.0|25244.5
2002|Lisboa|247.0|27.1|21.1|12.0|42116.729684|Geothermal|96.0|25244.5
2002|Lisboa|247.0|27.1|21.1|12.0|42116.729684|Hydric|8257.0|25244.5
2002|Lisboa|247.0|27.1|21.1|12.0|42116.729684|Thermal|37390.0|25244.5
2002|Lisboa|247.0|27.1|21.1|12.0|42116.729684|Photovoltaic|2.0|25244.5
2002|Beja|265.0|33.0|22.6|23.0|42116.729684|Total|46107.0|25244.5
2002|Beja|265.0|33.0|22.6|23.0|42116.729684|Eolic|362.0|25244.5
2002|Beja|265.0|33.0|22.6|23.0|42116.729684|Geothermal|96.0|25244.5
2002|Beja|265.0|33.0|22.6|23.0|42116.729684|Hydric|8257.0|25244.5
2002|Beja|265.0|33.0|22.6|23.0|42116.729684|Thermal|37390.0|25244.5
2002|Beja|265.0|33.0|22.6|23.0|42116.729684|Photovoltaic|2.0|25244.5
2002|Faro|277.0|29.6|22.1|0.0|42116.729684|Total|46107.0|25244.5
2002|Faro|277.0|29.6|22.1|0.0|42116.729684|Eolic|362.0|25244.5
2002|Faro|277.0|29.6|22.1|0.0|42116.729684|Geothermal|96.0|25244.5
2002|Faro|277.0|29.6|22.1|0.0|42116.729684|Hydric|8257.0|25244.5
2002|Faro|277.0|29.6|22.1|0.0|42116.729684|Thermal|37390.0|25244.5
2002|Faro|277.0|29.6|22.1|0.0|42116.729684|Photovoltaic|2.0|25244.5
2003|Viana do Castelo|202.0|28.5|20.2|0.0|43802.993542|Total|46852.0|26191.5
2003|Viana do Castelo|202.0|28.5|20.2|0.0|43802.993542|Eolic|496.0|26191.5
2003|Viana do Castelo|202.0|28.5|20.2|0.0|43802.993542|Geothermal|90.0|26191.5
2003|Viana do Castelo|202.0|28.5|20.2|0.0|43802.993542|Hydric|16054.0|26191.5
2003|Viana do Castelo|202.0|28.5|20.2|0.0|43802.993542|Thermal|30209.0|26191.5
2003|Viana do Castelo|202.0|28.5|20.2|0.0|43802.993542|Photovoltaic|3.0|26191.5
2003|Bragança|224.0|32.0|18.9|29.0|43802.993542|Total|46852.0|26191.5
2003|Bragança|224.0|32.0|18.9|29.0|43802.993542|Eolic|496.0|26191.5
2003|Bragança|224.0|32.0|18.9|29.0|43802.993542|Geothermal|90.0|26191.5
2003|Bragança|224.0|32.0|18.9|29.0|43802.993542|Hydric|16054.0|26191.5
2003|Bragança|224.0|32.0|18.9|29.0|43802.993542|Thermal|30209.0|26191.5
2003|Bragança|224.0|32.0|18.9|29.0|43802.993542|Photovoltaic|3.0|26191.5
2003|Porto|207.0|27.0|19.4|0.0|43802.993542|Total|46852.0|26191.5
2003|Porto|207.0|27.0|19.4|0.0|43802.993542|Eolic|496.0|26191.5
2003|Porto|207.0|27.0|19.4|0.0|43802.993542|Geothermal|90.0|26191.5
2003|Porto|207.0|27.0|19.4|0.0|43802.993542|Hydric|16054.0|26191.5
2003|Porto|207.0|27.0|19.4|0.0|43802.993542|Thermal|30209.0|26191.5
2003|Porto|207.0|27.0|19.4|0.0|43802.993542|Photovoltaic|3.0|26191.5
2003|Castelo Branco|237.0|34.0|21.3|17.0|43802.993542|Total|46852.0|26191.5
2003|Castelo Branco|237.0|34.0|21.3|17.0|43802.993542|Eolic|496.0|26191.5
2003|Castelo Branco|237.0|34.0|21.3|17.0|43802.993542|Geothermal|90.0|26191.5
2003|Castelo Branco|237.0|34.0|21.3|17.0|43802.993542|Hydric|16054.0|26191.5
2003|Castelo Branco|237.0|34.0|21.3|17.0|43802.993542|Thermal|30209.0|26191.5
2003|Castelo Branco|237.0|34.0|21.3|17.0|43802.993542|Photovoltaic|3.0|26191.5
2003|Lisboa|260.0|30.1|21.4|0.0|43802.993542|Total|46852.0|26191.5
2003|Lisboa|260.0|30.1|21.4|0.0|43802.993542|Eolic|496.0|26191.5
2003|Lisboa|260.0|30.1|21.4|0.0|43802.993542|Geothermal|90.0|26191.5
2003|Lisboa|260.0|30.1|21.4|0.0|43802.993542|Hydric|16054.0|26191.5
2003|Lisboa|260.0|30.1|21.4|0.0|43802.993542|Thermal|30209.0|26191.5
2003|Lisboa|260.0|30.1|21.4|0.0|43802.993542|Photovoltaic|3.0|26191.5
2003|Beja|281.0|33.8|23.0|24.0|43802.993542|Total|46852.0|26191.5
2003|Beja|281.0|33.8|23.0|24.0|43802.993542|Eolic|496.0|26191.5
2003|Beja|281.0|33.8|23.0|24.0|43802.993542|Geothermal|90.0|26191.5
2003|Beja|281.0|33.8|23.0|24.0|43802.993542|Hydric|16054.0|26191.5
2003|Beja|281.0|33.8|23.0|24.0|43802.993542|Thermal|30209.0|26191.5
2003|Beja|281.0|33.8|23.0|24.0|43802.993542|Photovoltaic|3.0|26191.5
2003|Faro|282.0|30.8|22.3|6.0|43802.993542|Total|46852.0|26191.5
2003|Faro|282.0|30.8|22.3|6.0|43802.993542|Eolic|496.0|26191.5
2003|Faro|282.0|30.8|22.3|6.0|43802.993542|Geothermal|90.0|26191.5
2003|Faro|282.0|30.8|22.3|6.0|43802.993542|Hydric|16054.0|26191.5
2003|Faro|282.0|30.8|22.3|6.0|43802.993542|Thermal|30209.0|26191.5
2003|Faro|282.0|30.8|22.3|6.0|43802.993542|Photovoltaic|3.0|26191.5
2004|Viana do Castelo|218.0|26.7|20.3|14.0|45498.596452|Total|45105.0|27500.2
2004|Viana do Castelo|218.0|26.7|20.3|14.0|45498.596452|Eolic|816.0|27500.2
2004|Viana do Castelo|218.0|26.7|20.3|14.0|45498.596452|Geothermal|84.0|27500.2
2004|Viana do Castelo|218.0|26.7|20.3|14.0|45498.596452|Hydric|10147.0|27500.2
2004|Viana do Castelo|218.0|26.7|20.3|14.0|45498.596452|Thermal|34055.0|27500.2
2004|Viana do Castelo|218.0|26.7|20.3|14.0|45498.596452|Photovoltaic|3.0|27500.2
2004|Bragança|265.0|29.7|18.6|28.0|45498.596452|Total|45105.0|27500.2
2004|Bragança|265.0|29.7|18.6|28.0|45498.596452|Eolic|816.0|27500.2
2004|Bragança|265.0|29.7|18.6|28.0|45498.596452|Geothermal|84.0|27500.2
2004|Bragança|265.0|29.7|18.6|28.0|45498.596452|Hydric|10147.0|27500.2
2004|Bragança|265.0|29.7|18.6|28.0|45498.596452|Thermal|34055.0|27500.2
2004|Bragança|265.0|29.7|18.6|28.0|45498.596452|Photovoltaic|3.0|27500.2
2004|Porto|249.0|24.4|19.1|7.0|45498.596452|Total|45105.0|27500.2
2004|Porto|249.0|24.4|19.1|7.0|45498.596452|Eolic|816.0|27500.2
2004|Porto|249.0|24.4|19.1|7.0|45498.596452|Geothermal|84.0|27500.2
2004|Porto|249.0|24.4|19.1|7.0|45498.596452|Hydric|10147.0|27500.2
2004|Porto|249.0|24.4|19.1|7.0|45498.596452|Thermal|34055.0|27500.2
2004|Porto|249.0|24.4|19.1|7.0|45498.596452|Photovoltaic|3.0|27500.2
2004|Castelo Branco|274.0|32.6|21.5|28.0|45498.596452|Total|45105.0|27500.2
2004|Castelo Branco|274.0|32.6|21.5|28.0|45498.596452|Eolic|816.0|27500.2
2004|Castelo Branco|274.0|32.6|21.5|28.0|45498.596452|Geothermal|84.0|27500.2
2004|Castelo Branco|274.0|32.6|21.5|28.0|45498.596452|Hydric|10147.0|27500.2
2004|Castelo Branco|274.0|32.6|21.5|28.0|45498.596452|Thermal|34055.0|27500.2
2004|Castelo Branco|274.0|32.6|21.5|28.0|45498.596452|Photovoltaic|3.0|27500.2
2004|Lisboa|279.0|28.7|21.4|8.0|45498.596452|Total|45105.0|27500.2
2004|Lisboa|279.0|28.7|21.4|8.0|45498.596452|Eolic|816.0|27500.2
2004|Lisboa|279.0|28.7|21.4|8.0|45498.596452|Geothermal|84.0|27500.2
2004|Lisboa|279.0|28.7|21.4|8.0|45498.596452|Hydric|10147.0|27500.2
2004|Lisboa|279.0|28.7|21.4|8.0|45498.596452|Thermal|34055.0|27500.2
2004|Lisboa|279.0|28.7|21.4|8.0|45498.596452|Photovoltaic|3.0|27500.2
2004|Beja|266.0|34.5|23.3|16.0|45498.596452|Total|45105.0|27500.2
2004|Beja|266.0|34.5|23.3|16.0|45498.596452|Eolic|816.0|27500.2
2004|Beja|266.0|34.5|23.3|16.0|45498.596452|Geothermal|84.0|27500.2
2004|Beja|266.0|34.5|23.3|16.0|45498.596452|Hydric|10147.0|27500.2
2004|Beja|266.0|34.5|23.3|16.0|45498.596452|Thermal|34055.0|27500.2
2004|Beja|266.0|34.5|23.3|16.0|45498.596452|Photovoltaic|3.0|27500.2
2004|Faro|306.0|31.4|22.3|6.0|45498.596452|Total|45105.0|27500.2
2004|Faro|306.0|31.4|22.3|6.0|45498.596452|Eolic|816.0|27500.2
2004|Faro|306.0|31.4|22.3|6.0|45498.596452|Geothermal|84.0|27500.2
2004|Faro|306.0|31.4|22.3|6.0|45498.596452|Hydric|10147.0|27500.2
2004|Faro|306.0|31.4|22.3|6.0|45498.596452|Thermal|34055.0|27500.2
2004|Faro|306.0|31.4|22.3|6.0|45498.596452|Photovoltaic|3.0|27500.2
2005|Viana do Castelo|232.0|29.0|20.8|0.0|47028.809174|Total|46575.0|28498.2
2005|Viana do Castelo|232.0|29.0|20.8|0.0|47028.809174|Eolic|1773.0|28498.2
2005|Viana do Castelo|232.0|29.0|20.8|0.0|47028.809174|Geothermal|71.0|28498.2
2005|Viana do Castelo|232.0|29.0|20.8|0.0|47028.809174|Hydric|5118.0|28498.2
2005|Viana do Castelo|232.0|29.0|20.8|0.0|47028.809174|Thermal|39610.0|28498.2
2005|Viana do Castelo|232.0|29.0|20.8|0.0|47028.809174|Photovoltaic|3.0|28498.2
2005|Bragança|275.0|30.2|19.0|25.0|47028.809174|Total|46575.0|28498.2
2005|Bragança|275.0|30.2|19.0|25.0|47028.809174|Eolic|1773.0|28498.2
2005|Bragança|275.0|30.2|19.0|25.0|47028.809174|Geothermal|71.0|28498.2
2005|Bragança|275.0|30.2|19.0|25.0|47028.809174|Hydric|5118.0|28498.2
2005|Bragança|275.0|30.2|19.0|25.0|47028.809174|Thermal|39610.0|28498.2
2005|Bragança|275.0|30.2|19.0|25.0|47028.809174|Photovoltaic|3.0|28498.2
2005|Porto|250.0|27.0|19.6|0.0|47028.809174|Total|46575.0|28498.2
2005|Porto|250.0|27.0|19.6|0.0|47028.809174|Eolic|1773.0|28498.2
2005|Porto|250.0|27.0|19.6|0.0|47028.809174|Geothermal|71.0|28498.2
2005|Porto|250.0|27.0|19.6|0.0|47028.809174|Hydric|5118.0|28498.2
2005|Porto|250.0|27.0|19.6|0.0|47028.809174|Thermal|39610.0|28498.2
2005|Porto|250.0|27.0|19.6|0.0|47028.809174|Photovoltaic|3.0|28498.2
2005|Castelo Branco|282.0|34.0|21.7|18.0|47028.809174|Total|46575.0|28498.2
2005|Castelo Branco|282.0|34.0|21.7|18.0|47028.809174|Eolic|1773.0|28498.2
2005|Castelo Branco|282.0|34.0|21.7|18.0|47028.809174|Geothermal|71.0|28498.2
2005|Castelo Branco|282.0|34.0|21.7|18.0|47028.809174|Hydric|5118.0|28498.2
2005|Castelo Branco|282.0|34.0|21.7|18.0|47028.809174|Thermal|39610.0|28498.2
2005|Castelo Branco|282.0|34.0|21.7|18.0|47028.809174|Photovoltaic|3.0|28498.2
2005|Lisboa|290.0|29.9|21.5|7.0|47028.809174|Total|46575.0|28498.2
2005|Lisboa|290.0|29.9|21.5|7.0|47028.809174|Eolic|1773.0|28498.2
2005|Lisboa|290.0|29.9|21.5|7.0|47028.809174|Geothermal|71.0|28498.2
2005|Lisboa|290.0|29.9|21.5|7.0|47028.809174|Hydric|5118.0|28498.2
2005|Lisboa|290.0|29.9|21.5|7.0|47028.809174|Thermal|39610.0|28498.2
2005|Lisboa|290.0|29.9|21.5|7.0|47028.809174|Photovoltaic|3.0|28498.2
2005|Beja|301.0|34.9|23.5|14.0|47028.809174|Total|46575.0|28498.2
2005|Beja|301.0|34.9|23.5|14.0|47028.809174|Eolic|1773.0|28498.2
2005|Beja|301.0|34.9|23.5|14.0|47028.809174|Geothermal|71.0|28498.2
2005|Beja|301.0|34.9|23.5|14.0|47028.809174|Hydric|5118.0|28498.2
2005|Beja|301.0|34.9|23.5|14.0|47028.809174|Thermal|39610.0|28498.2
2005|Beja|301.0|34.9|23.5|14.0|47028.809174|Photovoltaic|3.0|28498.2
2005|Faro|304.0|28.7|21.8|0.0|47028.809174|Total|46575.0|28498.2
2005|Faro|304.0|28.7|21.8|0.0|47028.809174|Eolic|1773.0|28498.2
2005|Faro|304.0|28.7|21.8|0.0|47028.809174|Geothermal|71.0|28498.2
2005|Faro|304.0|28.7|21.8|0.0|47028.809174|Hydric|5118.0|28498.2
2005|Faro|304.0|28.7|21.8|0.0|47028.809174|Thermal|39610.0|28498.2
2005|Faro|304.0|28.7|21.8|0.0|47028.809174|Photovoltaic|3.0|28498.2
2006|Viana do Castelo|204.0|26.9|19.8|6.0|48545.712359|Total|49041.0|29728.0
2006|Viana do Castelo|204.0|26.9|19.8|6.0|48545.712359|Eolic|2925.0|29728.0
2006|Viana do Castelo|204.0|26.9|19.8|6.0|48545.712359|Geothermal|85.0|29728.0
2006|Viana do Castelo|204.0|26.9|19.8|6.0|48545.712359|Hydric|11467.0|29728.0
2006|Viana do Castelo|204.0|26.9|19.8|6.0|48545.712359|Thermal|34559.0|29728.0
2006|Viana do Castelo|204.0|26.9|19.8|6.0|48545.712359|Photovoltaic|5.0|29728.0
2006|Bragança|246.0|31.2|19.1|16.0|48545.712359|Total|49041.0|29728.0
2006|Bragança|246.0|31.2|19.1|16.0|48545.712359|Eolic|2925.0|29728.0
2006|Bragança|246.0|31.2|19.1|16.0|48545.712359|Geothermal|85.0|29728.0
2006|Bragança|246.0|31.2|19.1|16.0|48545.712359|Hydric|11467.0|29728.0
2006|Bragança|246.0|31.2|19.1|16.0|48545.712359|Thermal|34559.0|29728.0
2006|Bragança|246.0|31.2|19.1|16.0|48545.712359|Photovoltaic|5.0|29728.0
2006|Porto|229.0|27.8|20.0|23.0|48545.712359|Total|49041.0|29728.0
2006|Porto|229.0|27.8|20.0|23.0|48545.712359|Eolic|2925.0|29728.0
2006|Porto|229.0|27.8|20.0|23.0|48545.712359|Geothermal|85.0|29728.0
2006|Porto|229.0|27.8|20.0|23.0|48545.712359|Hydric|11467.0|29728.0
2006|Porto|229.0|27.8|20.0|23.0|48545.712359|Thermal|34559.0|29728.0
2006|Porto|229.0|27.8|20.0|23.0|48545.712359|Photovoltaic|5.0|29728.0
2006|Castelo Branco|261.0|33.0|21.7|16.0|48545.712359|Total|49041.0|29728.0
2006|Castelo Branco|261.0|33.0|21.7|16.0|48545.712359|Eolic|2925.0|29728.0
2006|Castelo Branco|261.0|33.0|21.7|16.0|48545.712359|Geothermal|85.0|29728.0
2006|Castelo Branco|261.0|33.0|21.7|16.0|48545.712359|Hydric|11467.0|29728.0
2006|Castelo Branco|261.0|33.0|21.7|16.0|48545.712359|Thermal|34559.0|29728.0
2006|Castelo Branco|261.0|33.0|21.7|16.0|48545.712359|Photovoltaic|5.0|29728.0
2006|Lisboa|271.0|29.7|21.8|0.0|48545.712359|Total|49041.0|29728.0
2006|Lisboa|271.0|29.7|21.8|0.0|48545.712359|Eolic|2925.0|29728.0
2006|Lisboa|271.0|29.7|21.8|0.0|48545.712359|Geothermal|85.0|29728.0
2006|Lisboa|271.0|29.7|21.8|0.0|48545.712359|Hydric|11467.0|29728.0
