"time","EDP","EDP( volume )"
"2008-11-27 00:00","2.688","5869750"
"2008-11-28 00:00","2.663","15281744"
"2008-12-01 00:00","2.589","7122238"
"2008-12-02 00:00","2.55","8533565"
"2008-12-03 00:00","2.563","7691246"
"2008-12-04 00:00","2.467","8175008"
"2008-12-05 00:00","2.352","9796565"
"2008-12-08 00:00","2.437","8389766"
"2008-12-09 00:00","2.48","8778119"
"2008-12-10 00:00","2.47","5920096"
"2008-12-11 00:00","2.47","6734461"
"2008-12-12 00:00","2.443","5409063"
"2008-12-15 00:00","2.478","4690793"
"2008-12-16 00:00","2.5","5981626"
"2008-12-17 00:00","2.55","6811263"
"2008-12-18 00:00","2.68","8988209"
"2008-12-19 00:00","2.622","9539935"
"2008-12-22 00:00","2.62","5783036"
"2008-12-23 00:00","2.63","7106976"
"2008-12-24 00:00","2.63","756990"
"2008-12-29 00:00","2.644","2082731"
"2008-12-30 00:00","2.7","4892566"
"2008-12-31 00:00","2.695","2099052"
"2009-01-02 00:00","2.71","2911226"
"2009-01-05 00:00","2.777","5622413"
"2009-01-06 00:00","2.8","5010563"
"2009-01-07 00:00","2.737","4430508"
"2009-01-08 00:00","2.756","3782268"
"2009-01-09 00:00","2.73","4309227"
"2009-01-12 00:00","2.681","2514547"
"2009-01-13 00:00","2.74","4203493"
"2009-01-14 00:00","2.624","3987348"
"2009-01-15 00:00","2.72","9269664"
"2009-01-16 00:00","2.79","8231723"
"2009-01-19 00:00","2.785","7420731"
"2009-01-20 00:00","2.759","4105249"
"2009-01-21 00:00","2.7","5926764"
"2009-01-22 00:00","2.737","4712416"
"2009-01-23 00:00","2.759","4471199"
"2009-01-26 00:00","2.769","4339956"
"2009-01-27 00:00","2.72","5865057"
"2009-01-28 00:00","2.734","5206429"
"2009-01-29 00:00","2.75","4721359"
"2009-01-30 00:00","2.778","8071770"
"2009-02-02 00:00","2.739","2743343"
"2009-02-03 00:00","2.758","5414782"
"2009-02-04 00:00","2.8","5416265"
"2009-02-05 00:00","2.78","6155909"
"2009-02-06 00:00","2.795","4091100"
"2009-02-09 00:00","2.74","5957569"
"2009-02-10 00:00","2.72","7203218"
"2009-02-11 00:00","2.707","4626607"
"2009-02-12 00:00","2.664","4348365"
"2009-02-13 00:00","2.616","5137862"
"2009-02-16 00:00","2.559","4952671"
"2009-02-17 00:00","2.49","6392336"
"2009-02-18 00:00","2.512","4769604"
"2009-02-19 00:00","2.55","4363057"
"2009-02-20 00:00","2.541","5020110"
"2009-02-23 00:00","2.556","4148880"
"2009-02-24 00:00","2.5","4229760"
"2009-02-25 00:00","2.44","6097805"
"2009-02-26 00:00","2.472","5260235"
"2009-02-27 00:00","2.51","8714277"
"2009-03-02 00:00","2.453","7627932"
"2009-03-03 00:00","2.384","5652471"
"2009-03-04 00:00","2.437","5422033"
"2009-03-05 00:00","2.35","5632247"
"2009-03-06 00:00","2.442","10374127"
"2009-03-09 00:00","2.455","7786477"
"2009-03-10 00:00","2.504","7159184"
"2009-03-11 00:00","2.574","6146219"
"2009-03-12 00:00","2.59","8254000"
"2009-03-13 00:00","2.56","6154802"
"2009-03-16 00:00","2.554","6971103"
"2009-03-17 00:00","2.58","5106443"
"2009-03-18 00:00","2.625","5396365"
"2009-03-19 00:00","2.705","5878481"
"2009-03-20 00:00","2.74","6897770"
"2009-03-23 00:00","2.808","4151986"
"2009-03-24 00:00","2.788","6509616"
"2009-03-25 00:00","2.75","8543467"
"2009-03-26 00:00","2.595","12358392"
"2009-03-27 00:00","2.525","7878121"
"2009-03-30 01:00","2.502","6306794"
"2009-03-31 01:00","2.613","6744688"
"2009-04-01 01:00","2.59","6163446"
"2009-04-02 01:00","2.631","6928611"
"2009-04-03 01:00","2.59","5741207"
"2009-04-06 01:00","2.656","5461260"
"2009-04-07 01:00","2.719","6134028"
"2009-04-08 01:00","2.737","5552460"
"2009-04-09 01:00","2.778","5535488"
"2009-04-14 01:00","2.789","7172714"
"2009-04-15 01:00","2.774","5166611"
"2009-04-16 01:00","2.8","6968482"
"2009-04-17 01:00","2.762","8410233"
"2009-04-20 01:00","2.729","4336802"
"2009-04-21 01:00","2.67","7413669"
"2009-04-22 01:00","2.711","4081415"
"2009-04-23 01:00","2.662","4426538"
"2009-04-24 01:00","2.703","5492354"
"2009-04-27 01:00","2.685","5114164"
"2009-04-28 01:00","2.67","3460441"
"2009-04-29 01:00","2.742","7130543"
"2009-04-30 01:00","2.764","6639626"
"2009-05-04 01:00","2.801","7938232"
"2009-05-05 01:00","2.781","6215882"
"2009-05-06 01:00","2.824","8634998"
"2009-05-07 01:00","2.86","12216122"
"2009-05-08 01:00","2.93","11950841"
"2009-05-11 01:00","2.812","7826733"
"2009-05-12 01:00","2.77","10456471"
"2009-05-13 01:00","2.801","9178238"
"2009-05-14 01:00","2.79","6023303"
"2009-05-15 01:00","2.808","11126917"
"2009-05-18 01:00","2.848","6545494"
"2009-05-19 01:00","2.895","14702939"
"2009-05-20 01:00","2.889","5395723"
"2009-05-21 01:00","2.853","3045329"
"2009-05-22 01:00","2.851","5637211"
"2009-05-25 01:00","2.853","1736879"
"2009-05-26 01:00","2.878","5785011"
"2009-05-27 01:00","2.875","7115153"
"2009-05-28 01:00","2.865","6048952"
"2009-05-29 01:00","2.836","7959706"
"2009-06-01 01:00","2.867","3081957"
"2009-06-02 01:00","2.86","4037437"
"2009-06-03 01:00","2.806","8770832"
"2009-06-04 01:00","2.8","4222028"
"2009-06-05 01:00","2.784","4126363"
"2009-06-08 01:00","2.77","6138945"
"2009-06-09 01:00","2.83","5750373"
"2009-06-10 01:00","2.77","5945261"
"2009-06-11 01:00","2.817","4161387"
"2009-06-12 01:00","2.793","2850150"
"2009-06-15 01:00","2.748","6092303"
"2009-06-16 01:00","2.735","7334639"
"2009-06-17 01:00","2.64","10329954"
"2009-06-18 01:00","2.701","4606087"
"2009-06-19 01:00","2.767","10967656"
"2009-06-22 01:00","2.699","8395902"
"2009-06-23 01:00","2.75","5984624"
"2009-06-24 01:00","2.78","5300225"
"2009-06-25 01:00","2.803","7084505"
"2009-06-26 01:00","2.811","5319427"
"2009-06-29 01:00","2.814","2587524"
"2009-06-30 01:00","2.793","4246253"
"2009-07-01 01:00","2.818","4409627"
"2009-07-02 01:00","2.791","7369218"
"2009-07-03 01:00","2.795","2540796"
"2009-07-06 01:00","2.78","3688894"
"2009-07-07 01:00","2.754","5501933"
"2009-07-08 01:00","2.747","5245962"
"2009-07-09 01:00","2.765","3325153"
"2009-07-10 01:00","2.74","3662367"
"2009-07-13 01:00","2.785","2533563"
"2009-07-14 01:00","2.781","4741644"
"2009-07-15 01:00","2.82","6772549"
"2009-07-16 01:00","2.785","6104637"
"2009-07-17 01:00","2.781","6182356"
"2009-07-20 01:00","2.809","4311603"
"2009-07-21 01:00","2.802","6028185"
"2009-07-22 01:00","2.792","5852341"
"2009-07-23 01:00","2.795","5685568"
"2009-07-24 01:00","2.79","4670087"
"2009-07-27 01:00","2.79","4608848"
"2009-07-28 01:00","2.78","6132530"
"2009-07-29 01:00","2.784","5368035"
"2009-07-30 01:00","2.786","9007896"
"2009-07-31 01:00","2.783","6036163"
"2009-08-03 01:00","2.836","8770763"
"2009-08-04 01:00","2.837","7737663"
"2009-08-05 01:00","2.831","6520600"
"2009-08-06 01:00","2.811","4348460"
"2009-08-07 01:00","2.821","5549476"
"2009-08-10 01:00","2.8","3555664"
"2009-08-11 01:00","2.8","5099037"
"2009-08-12 01:00","2.838","6654985"
"2009-08-13 01:00","2.847","4338824"
"2009-08-14 01:00","2.817","3737523"
"2009-08-17 01:00","2.79","5030102"
"2009-08-18 01:00","2.796","3974452"
"2009-08-19 01:00","2.839","6872639"
"2009-08-20 01:00","2.853","2418302"
"2009-08-21 01:00","2.902","5920654"
"2009-08-24 01:00","2.958","5432868"
"2009-08-25 01:00","2.961","6502709"
"2009-08-26 01:00","2.972","3453895"
"2009-08-27 01:00","2.998","7497109"
"2009-08-28 01:00","2.99","4020799"
"2009-08-31 01:00","3.015","5344712"
"2009-09-01 01:00","2.982","5046239"
"2009-09-02 01:00","2.944","7028110"
"2009-09-03 01:00","2.967","4689122"
"2009-09-04 01:00","2.993","4557800"
"2009-09-07 01:00","3.04","5699772"
"2009-09-08 01:00","3.03","7212736"
"2009-09-09 01:00","3.025","6986109"
"2009-09-10 01:00","3.013","11675441"
"2009-09-11 01:00","3.01","11655522"
"2009-09-14 01:00","3.012","6933727"
"2009-09-15 01:00","3.013","16331094"
"2009-09-16 01:00","3.034","10658001"
"2009-09-17 01:00","3.101","35177144"
"2009-09-18 01:00","3.064","15563214"
"2009-09-21 01:00","3.06","12564213"
"2009-09-22 01:00","3.085","13943889"
"2009-09-23 01:00","3.092","13760295"
"2009-09-24 01:00","3.07","15883012"
"2009-09-25 01:00","3.039","5522867"
"2009-09-28 01:00","3.094","70215039"
"2009-09-29 01:00","3.105","16808530"
"2009-09-30 01:00","3.13","72221098"
"2009-10-01 01:00","3.145","10730440"
"2009-10-02 01:00","3.104","7373100"
"2009-10-05 01:00","3.14","7814481"
"2009-10-06 01:00","3.17","11956790"
"2009-10-07 01:00","3.18","9631399"
"2009-10-08 01:00","3.2","9620408"
"2009-10-09 01:00","3.203","13532590"
"2009-10-12 01:00","3.187","7310381"
"2009-10-13 01:00","3.125","11588209"
"2009-10-14 01:00","3.181","11740097"
"2009-10-15 01:00","3.135","14158763"
"2009-10-16 01:00","3.13","13352965"
"2009-10-19 01:00","3.106","8459028"
"2009-10-20 01:00","3.101","5984165"
"2009-10-21 01:00","3.11","5339322"
"2009-10-22 01:00","3.066","6980283"
"2009-10-23 01:00","3.057","4254100"
"2009-10-26 00:00","3.05","5601969"
"2009-10-27 00:00","3.07","5689069"
"2009-10-28 00:00","3.004","10180440"
"2009-10-29 00:00","3.016","8210454"
"2009-10-30 00:00","3.007","8304142"
"2009-11-02 00:00","3.03","4057797"
"2009-11-03 00:00","3.005","4796946"
"2009-11-04 00:00","3.099","8980118"
"2009-11-05 00:00","3.089","6186848"
"2009-11-06 00:00","3.069","5868331"
"2009-11-09 00:00","3.07","5289248"
"2009-11-10 00:00","3.085","5124773"
"2009-11-11 00:00","3.09","5833838"
"2009-11-12 00:00","3.089","4113202"
"2009-11-13 00:00","3.106","2573705"
"2009-11-16 00:00","3.12","3050434"
"2009-11-17 00:00","3.103","3226256"
"2009-11-18 00:00","3.091","4238600"
"2009-11-19 00:00","3.04","6064060"
"2009-11-20 00:00","3.056","4987789"
"2009-11-23 00:00","3.08","6483613"
"2009-11-24 00:00","3.08","5647524"
"2009-11-25 00:00","3.107","6284986"
"2009-11-26 00:00","3.049","5306322"
"2009-11-27 00:00","3.078","6673675"
"2009-11-30 00:00","3.054","9298972"
"2009-12-01 00:00","3.084","3104400"
"2009-12-02 00:00","3.102","3415725"
"2009-12-03 00:00","3.071","5403712"
"2009-12-04 00:00","3.09","3692864"
"2009-12-07 00:00","3.086","2772427"
"2009-12-08 00:00","3.07","5484111"
"2009-12-09 00:00","3.079","8797996"
"2009-12-10 00:00","3.09","5092043"
"2009-12-11 00:00","3.098","7068830"
"2009-12-14 00:00","3.095","5342884"
"2009-12-15 00:00","3.091","5125625"
"2009-12-16 00:00","3.109","7717971"
"2009-12-17 00:00","3.073","6486069"
"2009-12-18 00:00","3.062","6914446"
"2009-12-21 00:00","3.1","3641874"
"2009-12-22 00:00","3.096","5260882"
"2009-12-23 00:00","3.071","5873265"
"2009-12-24 00:00","3.091","954607"
"2009-12-28 00:00","3.066","45458008"
"2009-12-29 00:00","3.1","7912080"
"2009-12-30 00:00","3.142","5926091"
"2009-12-31 00:00","3.108","2474496"
"2010-01-04 00:00","3.132","3753810"
"2010-01-05 00:00","3.119","7238213"
"2010-01-06 00:00","3.125","5566477"
"2010-01-07 00:00","3.139","5906134"
"2010-01-08 00:00","3.178","6314606"
"2010-01-11 00:00","3.15","6491417"
"2010-01-12 00:00","3.13","8318533"
"2010-01-13 00:00","3.13","5221234"
"2010-01-14 00:00","3.12","5805641"
"2010-01-15 00:00","3.057","6664255"
"2010-01-18 00:00","3.04","6432233"
"2010-01-19 00:00","3.037","9842302"
"2010-01-20 00:00","2.97","14811772"
"2010-01-21 00:00","2.988","12367442"
"2010-01-22 00:00","2.974","7681659"
"2010-01-25 00:00","2.956","6169808"
"2010-01-26 00:00","2.945","5637886"
"2010-01-27 00:00","2.955","6693346"
"2010-01-28 00:00","2.928","6427887"
"2010-01-29 00:00","2.871","13447027"
"2010-02-01 00:00","2.837","14116549"
"2010-02-02 00:00","2.829","13673757"
"2010-02-03 00:00","2.748","22492262"
"2010-02-04 00:00","2.68","24133682"
"2010-02-05 00:00","2.668","18533046"
"2010-02-08 00:00","2.703","7681574"
"2010-02-09 00:00","2.71","8435866"
"2010-02-10 00:00","2.751","11932110"
"2010-02-11 00:00","2.703","8516927"
"2010-02-12 00:00","2.678","7506117"
"2010-02-15 00:00","2.683","4521899"
"2010-02-16 00:00","2.765","17280072"
"2010-02-17 00:00","2.751","10391197"
"2010-02-18 00:00","2.776","7742154"
"2010-02-19 00:00","2.864","10126919"
"2010-02-22 00:00","2.849","8104046"
"2010-02-23 00:00","2.8","7125096"
"2010-02-24 00:00","2.748","12205372"
"2010-02-25 00:00","2.676","14350374"
"2010-02-26 00:00","2.695","7739000"
"2010-03-01 00:00","2.733","8065011"
"2010-03-02 00:00","2.757","8481133"
"2010-03-03 00:00","2.764","7346514"
"2010-03-04 00:00","2.795","9106878"
"2010-03-05 00:00","2.87","22520036"
"2010-03-08 00:00","2.802","19812491"
"2010-03-09 00:00","2.8","12676335"
"2010-03-10 00:00","2.865","8430205"
"2010-03-11 00:00","2.885","7665244"
"2010-03-12 00:00","2.884","8266257"
"2010-03-15 00:00","2.872","4484984"
"2010-03-16 00:00","2.895","5581810"
"2010-03-17 00:00","2.983","11671317"
"2010-03-18 00:00","2.94","10233181"
"2010-03-19 00:00","2.915","8533388"
"2010-03-22 00:00","2.855","10756192"
"2010-03-23 00:00","2.852","6753486"
"2010-03-24 00:00","2.84","10757639"
"2010-03-25 00:00","2.885","9485752"
"2010-03-26 00:00","2.9","7535203"
"2010-03-29 01:00","2.953","8643589"
"2010-03-30 01:00","2.971","8648779"
"2010-03-31 01:00","2.943","8185666"
"2010-04-01 01:00","2.959","3939305"
"2010-04-06 01:00","2.944","4857371"
"2010-04-07 01:00","2.945","4560100"
"2010-04-08 01:00","2.93","5404355"
"2010-04-09 01:00","2.973","5374764"
"2010-04-12 01:00","3.007","5958743"
"2010-04-13 01:00","3.001","8792294"
"2010-04-14 01:00","3.035","8537585"
"2010-04-15 01:00","3.02","8579243"
"2010-04-16 01:00","2.97","6123981"
"2010-04-19 01:00","2.942","7335564"
"2010-04-20 01:00","2.971","5348968"
"2010-04-21 01:00","2.863","13157355"
"2010-04-22 01:00","2.815","13711230"
"2010-04-23 01:00","2.826","10688929"
"2010-04-26 01:00","2.726","14024337"
"2010-04-27 01:00","2.622","16836967"
"2010-04-28 01:00","2.587","27491913"
"2010-04-29 01:00","2.696","13815056"
"2010-04-30 01:00","2.689","16398000"
"2010-05-03 01:00","2.712","8871115"
"2010-05-04 01:00","2.642","11068750"
"2010-05-05 01:00","2.576","19763070"
"2010-05-06 01:00","2.585","19342663"
"2010-05-07 01:00","2.596","31073078"
"2010-05-10 01:00","2.715","29096498"
"2010-05-11 01:00","2.652","20305279"
"2010-05-12 01:00","2.689","12483501"
"2010-05-13 01:00","2.685","10445340"
"2010-05-14 01:00","2.584","16278828"
"2010-05-17 01:00","2.611","8274485"
"2010-05-18 01:00","2.643","12474563"
"2010-05-19 01:00","2.619","14363320"
"2010-05-20 01:00","2.57","14602563"
"2010-05-21 01:00","2.56","10279565"
"2010-05-24 01:00","2.574","7038535"
"2010-05-25 01:00","2.5","12212472"
"2010-05-26 01:00","2.498","15568200"
"2010-05-27 01:00","2.54","16626380"
"2010-05-28 01:00","2.531","16144376"
"2010-05-31 01:00","2.516","7557609"
"2010-06-01 01:00","2.537","12057788"
"2010-06-02 01:00","2.517","8374384"
"2010-06-03 01:00","2.554","7792356"
"2010-06-04 01:00","2.484","10803290"
"2010-06-07 01:00","2.486","7400904"
"2010-06-08 01:00","2.46","11125790"
"2010-06-09 01:00","2.473","7611224"
"2010-06-10 01:00","2.524","9772116"
"2010-06-11 01:00","2.525","9074128"
"2010-06-14 01:00","2.54","6034482"
"2010-06-15 01:00","2.539","7342404"
"2010-06-16 01:00","2.594","12005199"
"2010-06-17 01:00","2.589","6681219"
"2010-06-18 01:00","2.612","11058810"
"2010-06-21 01:00","2.607","8465140"
"2010-06-22 01:00","2.59","5649065"
"2010-06-23 01:00","2.566","8998971"
"2010-06-24 01:00","2.516","8640956"
"2010-06-25 01:00","2.486","10592000"
"2010-06-28 01:00","2.48","6497793"
"2010-06-29 01:00","2.43","105117790"
"2010-06-30 01:00","2.44","9179941"
"2010-07-01 01:00","2.425","8100859"
"2010-07-02 01:00","2.441","5316056"
"2010-07-05 01:00","2.434","7541677"
"2010-07-06 01:00","2.48","6813320"
"2010-07-07 01:00","2.517","7684982"
"2010-07-08 01:00","2.533","8840848"
"2010-07-09 01:00","2.521","7010112"
"2010-07-12 01:00","2.495","5583644"
"2010-07-13 01:00","2.48","9514811"
"2010-07-14 01:00","2.497","7325588"
"2010-07-15 01:00","2.497","7307460"
"2010-07-16 01:00","2.475","5504714"
"2010-07-19 01:00","2.465","4820640"
"2010-07-20 01:00","2.48","7309694"
"2010-07-21 01:00","2.486","4939384"
"2010-07-22 01:00","2.508","4241938"
"2010-07-23 01:00","2.51","4059693"
"2010-07-26 01:00","2.505","3433956"
"2010-07-27 01:00","2.505","8337334"
"2010-07-28 01:00","2.52","5052956"
"2010-07-29 01:00","2.53","7010967"
"2010-07-30 01:00","2.523","6658039"
"2010-08-02 01:00","2.565","6989118"
"2010-08-03 01:00","2.54","7003101"
"2010-08-04 01:00","2.55","7761124"
"2010-08-05 01:00","2.549","9941362"
"2010-08-06 01:00","2.496","7642766"
"2010-08-09 01:00","2.533","5573701"
"2010-08-10 01:00","2.512","4480187"
"2010-08-11 01:00","2.464","5120724"
"2010-08-12 01:00","2.455","5010759"
"2010-08-13 01:00","2.463","4479472"
"2010-08-16 01:00","2.453","6484915"
"2010-08-17 01:00","2.48","3747437"
"2010-08-18 01:00","2.453","3652437"
"2010-08-19 01:00","2.429","7385562"
"2010-08-20 01:00","2.399","9089822"
"2010-08-23 01:00","2.413","5578104"
"2010-08-24 01:00","2.4","5926913"
"2010-08-25 01:00","2.411","7770650"
"2010-08-26 01:00","2.424","7347292"
"2010-08-27 01:00","2.43","7320987"
"2010-08-30 01:00","2.428","3389746"
"2010-08-31 01:00","2.4","10478553"
"2010-09-01 01:00","2.422","8761945"
"2010-09-02 01:00","2.409","7606320"
"2010-09-03 01:00","2.419","6031858"
"2010-09-06 01:00","2.445","6248902"
"2010-09-07 01:00","2.436","3782601"
"2010-09-08 01:00","2.466","8175263"
"2010-09-09 01:00","2.481","7501772"
"2010-09-10 01:00","2.53","12411199"
"2010-09-13 01:00","2.57","10555070"
"2010-09-14 01:00","2.609","13351708"
"2010-09-15 01:00","2.562","10252699"
"2010-09-16 01:00","2.579","7577425"
"2010-09-17 01:00","2.54","14132785"
"2010-09-20 01:00","2.552","7969716"
"2010-09-21 01:00","2.562","7674268"
"2010-09-22 01:00","2.5","8453851"
"2010-09-23 01:00","2.461","9795177"
"2010-09-24 01:00","2.523","8708573"
"2010-09-27 01:00","2.531","6097779"
"2010-09-28 01:00","2.55","26188538"
"2010-09-29 01:00","2.529","7749294"
"2010-09-30 01:00","2.514","10976243"
"2010-10-01 01:00","2.503","9231174"
"2010-10-04 01:00","2.487","4420156"
"2010-10-05 01:00","2.522","5607114"
"2010-10-06 01:00","2.531","7943302"
"2010-10-07 01:00","2.564","7655804"
"2010-10-08 01:00","2.6","6775064"
"2010-10-11 01:00","2.62","4822916"
"2010-10-12 01:00","2.573","6327113"
"2010-10-13 01:00","2.6","3822546"
"2010-10-14 01:00","2.647","6911490"
"2010-10-15 01:00","2.679","8582263"
"2010-10-18 01:00","2.697","11754034"
"2010-10-19 01:00","2.72","14357410"
"2010-10-20 01:00","2.678","13045601"
"2010-10-21 01:00","2.67","14259657"
"2010-10-22 01:00","2.684","6839392"
"2010-10-25 01:00","2.69","3722501"
"2010-10-26 01:00","2.706","3181138"
"2010-10-27 01:00","2.674","6870876"
"2010-10-28 01:00","2.71","5692044"
"2010-10-29 01:00","2.749","7748347"
"2010-11-01 00:00","2.751","5545438"
"2010-11-02 00:00","2.765","5166454"
"2010-11-03 00:00","2.676","10133749"
"2010-11-04 00:00","2.662","8391202"
"2010-11-05 00:00","2.57","13100239"
"2010-11-08 00:00","2.567","9812515"
"2010-11-09 00:00","2.546","8551624"
"2010-11-10 00:00","2.56","11258230"
"2010-11-11 00:00","2.575","14032447"
"2010-11-12 00:00","2.609","10748911"
"2010-11-15 00:00","2.595","7209446"
"2010-11-16 00:00","2.569","4200152"
"2010-11-17 00:00","2.562","5937083"
"2010-11-18 00:00","2.596","4870812"
"2010-11-19 00:00","2.62","5795238"
"2010-11-22 00:00","2.59","5056682"
"2010-11-23 00:00","2.497","11157502"
"2010-11-24 00:00","2.507","9000791"
"2010-11-25 00:00","2.491","6212425"
"2010-11-26 00:00","2.472","6698817"
"2010-11-29 00:00","2.428","6115837"
"2010-11-30 00:00","2.464","21337868"
"2010-12-01 00:00","2.487","9360055"
"2010-12-02 00:00","2.51","8625213"
"2010-12-03 00:00","2.537","6821650"
"2010-12-06 00:00","2.529","5326589"
"2010-12-07 00:00","2.555","4945701"
"2010-12-08 00:00","2.6","4466900"
"2010-12-09 00:00","2.664","8372945"
"2010-12-10 00:00","2.663","4845030"
"2010-12-13 00:00","2.68","4538878"
"2010-12-14 00:00","2.607","9750410"
"2010-12-15 00:00","2.595","6551026"
"2010-12-16 00:00","2.59","4116091"
"2010-12-17 00:00","2.593","5987934"
"2010-12-20 00:00","2.617","2978148"
"2010-12-21 00:00","2.602","7505716"
"2010-12-22 00:00","2.611","5629796"
"2010-12-23 00:00","2.584","4593822"
"2010-12-24 00:00","2.582","219080"
"2010-12-27 00:00","2.538","1392401"
"2010-12-28 00:00","2.526","1674432"
"2010-12-29 00:00","2.53","3627201"
"2010-12-30 00:00","2.5","3677245"
"2010-12-31 00:00","2.491","1985345"
"2011-01-03 00:00","2.536","4533014"
"2011-01-04 00:00","2.546","6543198"
"2011-01-05 00:00","2.579","7603360"
"2011-01-06 00:00","2.56","7044121"
"2011-01-07 00:00","2.512","6732279"
"2011-01-10 00:00","2.473","7082600"
"2011-01-11 00:00","2.504","7333394"
"2011-01-12 00:00","2.6","9903187"
"2011-01-13 00:00","2.61","8900879"
"2011-01-14 00:00","2.654","10937029"
"2011-01-17 00:00","2.631","4265501"
"2011-01-18 00:00","2.68","4600714"
"2011-01-19 00:00","2.716","6756783"
"2011-01-20 00:00","2.759","6955451"
"2011-01-21 00:00","2.8","10665835"
"2011-01-24 00:00","2.829","8402248"
"2011-01-25 00:00","2.772","5913492"
"2011-01-26 00:00","2.721","7893165"
"2011-01-27 00:00","2.776","5119365"
"2011-01-28 00:00","2.768","4028802"
"2011-01-31 00:00","2.806","5560536"
"2011-02-01 00:00","2.869","7431010"
"2011-02-02 00:00","2.869","7775030"
"2011-02-03 00:00","2.84","6246998"
"2011-02-04 00:00","2.84","3334552"
"2011-02-07 00:00","2.86","3373487"
"2011-02-08 00:00","2.849","5542980"
"2011-02-09 00:00","2.882","6082828"
"2011-02-10 00:00","2.834","7646449"
"2011-02-11 00:00","2.808","5993072"
"2011-02-14 00:00","2.822","3718779"
"2011-02-15 00:00","2.82","3222897"
"2011-02-16 00:00","2.895","6485875"
"2011-02-17 00:00","2.91","4695080"
"2011-02-18 00:00","2.871","5447722"
"2011-02-21 00:00","2.8","5168884"
"2011-02-22 00:00","2.769","6068403"
"2011-02-23 00:00","2.751","7165872"
"2011-02-24 00:00","2.76","5431814"
"2011-02-25 00:00","2.777","5138130"
"2011-02-28 00:00","2.748","4928449"
"2011-03-01 00:00","2.743","5203759"
"2011-03-02 00:00","2.772","10205701"
"2011-03-03 00:00","2.788","5566657"
"2011-03-04 00:00","2.751","8271867"
"2011-03-07 00:00","2.751","4666129"
"2011-03-08 00:00","2.78","6714443"
"2011-03-09 00:00","2.803","8472288"
"2011-03-10 00:00","2.789","5161084"
"2011-03-11 00:00","2.771","4630713"
"2011-03-14 00:00","2.751","6583149"
"2011-03-15 00:00","2.711","11340414"
"2011-03-16 00:00","2.704","11356802"
"2011-03-17 00:00","2.703","10063768"
"2011-03-18 00:00","2.72","31369099"
"2011-03-21 00:00","2.754","8539030"
"2011-03-22 00:00","2.722","11749042"
"2011-03-23 00:00","2.701","6588745"
"2011-03-24 00:00","2.725","8136065"
"2011-03-25 00:00","2.734","5231228"
"2011-03-28 01:00","2.727","3418406"
"2011-03-29 01:00","2.711","4221786"
"2011-03-30 01:00","2.767","7776755"
"2011-03-31 01:00","2.748","6783726"
"2011-04-01 01:00","2.806","5443801"
"2011-04-04 01:00","2.769","5800931"
"2011-04-05 01:00","2.743","5274632"
"2011-04-06 01:00","2.779","7251334"
"2011-04-07 01:00","2.786","5907900"
"2011-04-08 01:00","2.809","4566230"
"2011-04-11 01:00","2.805","2966893"
"2011-04-12 01:00","2.76","3897118"
"2011-04-13 01:00","2.837","7527588"
"2011-04-14 01:00","2.804","3417373"
"2011-04-15 01:00","2.8","4429412"
"2011-04-18 01:00","2.75","3396913"
"2011-04-19 01:00","2.73","4332589"
"2011-04-20 01:00","2.771","3046490"
"2011-04-21 01:00","2.79","2457647"
"2011-04-26 01:00","2.772","4105009"
"2011-04-27 01:00","2.76","7156200"
"2011-04-28 01:00","2.783","5760541"
"2011-04-29 01:00","2.76","6524231"
"2011-05-02 01:00","2.77","5655288"
"2011-05-03 01:00","2.77","6724616"
"2011-05-04 01:00","2.7","14887382"
"2011-05-05 01:00","2.67","19586760"
"2011-05-06 01:00","2.72","7721176"
"2011-05-09 01:00","2.724","8707331"
"2011-05-10 01:00","2.574","8532280"
"2011-05-11 01:00","2.616","7314940"
"2011-05-12 01:00","2.606","6987487"
"2011-05-13 01:00","2.622","3309316"
"2011-05-16 01:00","2.593","4246431"
"2011-05-17 01:00","2.6","3459668"
"2011-05-18 01:00","2.577","4058499"
"2011-05-19 01:00","2.608","13231737"
"2011-05-20 01:00","2.61","11629320"
"2011-05-23 01:00","2.557","4682564"
"2011-05-24 01:00","2.567","3875015"
"2011-05-25 01:00","2.58","26994368"
"2011-05-26 01:00","2.589","5544438"
"2011-05-27 01:00","2.595","5531168"
"2011-05-30 01:00","2.576","1893099"
"2011-05-31 01:00","2.585","6294830"
"2011-06-01 01:00","2.565","6090537"
"2011-06-02 01:00","2.55","2365350"
"2011-06-03 01:00","2.563","4801885"
"2011-06-06 01:00","2.564","5485288"
"2011-06-07 01:00","2.597","4288780"
"2011-06-08 01:00","2.531","4405526"
"2011-06-09 01:00","2.579","4785137"
"2011-06-10 01:00","2.504","5409066"
"2011-06-13 01:00","2.508","2056213"
"2011-06-14 01:00","2.518","4019729"
"2011-06-15 01:00","2.475","3923025"
"2011-06-16 01:00","2.443","4729605"
"2011-06-17 01:00","2.485","9563432"
"2011-06-20 01:00","2.44","4339142"
"2011-06-21 01:00","2.462","5407160"
"2011-06-22 01:00","2.436","5015201"
"2011-06-23 01:00","2.41","3283497"
"2011-06-24 01:00","2.387","4879046"
"2011-06-27 01:00","2.366","3477290"
"2011-06-28 01:00","2.384","2918943"
"2011-06-29 01:00","2.401","3355017"
"2011-06-30 01:00","2.449","5544666"
"2011-07-01 01:00","2.496","5638831"
"2011-07-04 01:00","2.534","7207852"
